RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,Home_values Average_2020,Home_values Average_2021,Home_values Average_2022,Home_values Average_2023,Rental_rates Average_2020,Rental_rates Average_2021,Rental_rates Average_2022,Rental_rates Average_2023
93296,2363,80220,zip,CO,CO,Denver,"Denver-Aurora-Lakewood, CO","$629,941.16","$708,068.66","$778,314.04","$758,468.55","$1,636.48","$1,721.46","$1,947.26","$1,987.47"
93297,1908,80221,zip,CO,CO,Twin Lakes,"Denver-Aurora-Lakewood, CO","$401,311.59","$449,837.43","$491,635.73","$480,070.22","$2,100.55","$2,238.94","$2,488.90","$2,608.44"
93298,4999,80222,zip,CO,CO,Denver,"Denver-Aurora-Lakewood, CO","$531,114.19","$583,807.27","$630,571.23","$622,659.06","$1,482.95","$1,588.67","$1,753.40","$1,781.66"
93299,5900,80223,zip,CO,CO,Denver,"Denver-Aurora-Lakewood, CO","$414,695.90","$455,624.10","$489,284.52","$479,234.25","$1,749.05","$1,859.78","$2,028.66","$2,018.67"
93300,6364,80224,zip,CO,CO,Denver,"Denver-Aurora-Lakewood, CO","$566,874.43","$623,738.54","$673,928.05","$670,505.12","$1,748.48","$1,933.28","$2,159.06","$2,261.21"
93302,2961,80226,zip,CO,CO,Lakewood,"Denver-Aurora-Lakewood, CO","$478,442.99","$529,543.32","$572,028.42","$569,129.60","$1,485.50","$1,609.65","$1,752.97","$1,808.73"
93303,3020,80227,zip,CO,CO,Lakewood,"Denver-Aurora-Lakewood, CO","$510,959.97","$563,553.30","$607,710.81","$598,193.73","$1,452.83","$1,589.01","$1,772.21","$1,790.38"
93304,2562,80228,zip,CO,CO,Lakewood,"Denver-Aurora-Lakewood, CO","$585,952.58","$646,153.29","$692,288.90","$676,406.97","$1,530.88","$1,643.51","$1,873.46","$1,880.39"
93305,625,80229,zip,CO,CO,Thornton,"Denver-Aurora-Lakewood, CO","$369,861.45","$413,108.31","$453,012.22","$445,070.35","$1,460.70","$1,605.18","$1,805.49","$1,794.15"
93306,9162,80230,zip,CO,CO,Denver,"Denver-Aurora-Lakewood, CO","$696,848.77","$792,871.59","$920,945.00","$892,749.28",$nan,"$1,941.09","$2,175.52","$2,223.71"
93307,2393,80231,zip,CO,CO,Denver,"Denver-Aurora-Lakewood, CO","$498,046.31","$549,145.47","$597,759.26","$592,212.03","$1,401.33","$1,515.53","$1,695.61","$1,682.95"
93308,5288,80232,zip,CO,CO,Lakewood,"Denver-Aurora-Lakewood, CO","$465,132.60","$511,751.35","$552,195.23","$548,734.33","$1,604.12","$1,701.37","$1,861.61","$1,941.32"
93309,1077,80233,zip,CO,CO,Thornton,"Denver-Aurora-Lakewood, CO","$401,059.85","$446,405.89","$489,222.85","$482,099.64","$1,491.67","$1,637.30","$1,803.25","$1,799.35"
93310,4277,80234,zip,CO,CO,Westminster,"Denver-Aurora-Lakewood, CO","$494,715.40","$552,475.40","$604,859.39","$591,068.35","$1,501.92","$1,642.67","$1,816.75","$1,821.92"
93311,10374,80235,zip,CO,CO,Lakewood,"Denver-Aurora-Lakewood, CO","$550,968.02","$613,360.24","$674,295.32","$661,961.65",$nan,"$1,954.44","$2,147.88","$2,212.55"
93312,7184,80236,zip,CO,CO,Denver,"Denver-Aurora-Lakewood, CO","$473,886.59","$516,737.18","$555,104.72","$547,585.71",$nan,$nan,"$1,743.54","$1,794.04"
93313,5704,80237,zip,CO,CO,Denver,"Denver-Aurora-Lakewood, CO","$595,035.50","$659,741.01","$728,062.29","$715,193.00","$1,522.89","$1,638.11","$1,830.62","$1,847.49"
93314,4904,80238,zip,CO,CO,Denver,"Denver-Aurora-Lakewood, CO","$718,720.47","$792,138.92","$886,407.39","$856,713.17","$2,155.07","$2,280.07","$2,520.95","$2,587.81"
93315,1145,80239,zip,CO,CO,Denver,"Denver-Aurora-Lakewood, CO","$379,292.80","$419,433.10","$458,526.95","$449,601.41","$1,771.30","$1,939.21","$2,132.69","$2,192.26"
93316,2948,80241,zip,CO,CO,Thornton,"Denver-Aurora-Lakewood, CO","$466,609.49","$514,781.67","$559,588.11","$549,562.46","$1,701.68","$1,866.87","$2,070.59","$2,063.89"
93319,8350,80246,zip,CO,CO,Denver,"Denver-Aurora-Lakewood, CO","$624,937.70","$691,537.28","$750,633.65","$727,704.47","$1,369.32","$1,455.84","$1,639.02","$1,676.78"
93320,4505,80247,zip,CO,CO,Denver,"Denver-Aurora-Lakewood, CO","$399,261.44","$441,913.18","$499,630.98","$495,864.13","$1,575.85","$1,701.47","$1,875.35","$1,900.94"
93322,1944,80249,zip,CO,CO,Denver,"Denver-Aurora-Lakewood, CO","$410,391.48","$457,900.04","$507,380.82","$496,765.45","$1,821.21","$1,981.69","$2,189.86","$2,219.73"
93330,2755,80260,zip,CO,CO,Federal Heights,"Denver-Aurora-Lakewood, CO","$377,185.31","$420,979.55","$464,391.23","$456,874.37",$nan,"$1,526.03","$1,671.84","$1,736.71"
93353,4563,80301,zip,CO,CO,Boulder,"Boulder, CO","$788,309.22","$875,653.92","$977,500.03","$961,861.24","$1,863.66","$2,009.47","$2,207.97","$2,269.18"
93354,3176,80302,zip,CO,CO,Boulder,"Boulder, CO","$1,007,715.88","$1,170,236.79","$1,357,026.17","$1,329,891.85","$2,050.44","$2,196.68","$2,399.59","$2,553.81"
93355,4857,80303,zip,CO,CO,Boulder,"Boulder, CO","$874,721.97","$970,516.78","$1,085,375.75","$1,079,696.24","$1,991.84","$2,115.78","$2,305.62","$2,373.86"
93356,4964,80304,zip,CO,CO,Boulder,"Boulder, CO","$1,181,813.70","$1,334,130.53","$1,519,436.85","$1,500,098.87","$2,182.50","$2,374.39","$2,617.20","$2,732.02"
93357,7580,80305,zip,CO,CO,Boulder,"Boulder, CO","$906,600.48","$970,469.47","$1,070,026.10","$1,070,076.88","$2,046.46","$2,187.90","$2,406.64","$2,411.30"
93369,1810,80401,zip,CO,CO,Golden,"Denver-Aurora-Lakewood, CO","$688,422.83","$788,793.46","$888,315.42","$871,679.72","$1,682.43","$1,818.63","$2,067.83","$2,122.11"
93371,5866,80403,zip,CO,CO,Golden,"Denver-Aurora-Lakewood, CO","$689,964.68","$801,670.52","$908,749.11","$884,009.36",$nan,$nan,"$2,862.40","$3,010.65"
93373,21800,80420,zip,CO,CO,Alma,"Denver-Aurora-Lakewood, CO","$425,278.40","$495,301.58","$585,421.19","$572,512.42",,,,
93374,10946,80421,zip,CO,CO,Bailey,"Denver-Aurora-Lakewood, CO","$439,551.60","$503,145.01","$560,510.93","$547,528.28",,,,
93375,15160,80422,zip,CO,CO,,"Denver-Aurora-Lakewood, CO","$422,554.18","$489,428.74","$556,404.36","$545,864.98",,,,
93377,9341,80424,zip,CO,CO,Breckenridge,"Breckenridge, CO","$1,052,032.44","$1,321,052.53","$1,601,186.61","$1,479,224.01",$nan,$nan,$nan,"$4,135.38"
93380,28238,80427,zip,CO,CO,,"Denver-Aurora-Lakewood, CO","$316,487.86","$365,732.50","$413,935.76","$407,970.81",,,,
93381,26868,80428,zip,CO,CO,Clark,"Steamboat Springs, CO","$524,053.60","$670,599.53","$823,427.81","$836,881.73",,,,
93384,28751,80432,zip,CO,CO,Como,"Denver-Aurora-Lakewood, CO","$325,663.47","$387,195.57","$461,694.97","$445,932.73",,,,
93385,10497,80433,zip,CO,CO,Conifer,"Denver-Aurora-Lakewood, CO","$621,342.21","$715,873.13","$784,627.19","$762,056.48",,,,
93387,10445,80435,zip,CO,CO,Dillon,"Breckenridge, CO","$893,661.09","$1,066,235.98","$1,295,306.58","$1,216,029.26",,,,
93388,27369,80436,zip,CO,CO,Idaho Springs,"Denver-Aurora-Lakewood, CO","$440,438.97","$503,348.38","$551,276.54","$549,276.90",,,,
93390,26876,80438,zip,CO,CO,Empire,"Denver-Aurora-Lakewood, CO","$319,726.97","$367,624.04","$409,341.54","$411,694.65",,,,
93391,4401,80439,zip,CO,CO,Evergreen,"Denver-Aurora-Lakewood, CO","$713,026.65","$832,211.54","$932,372.67","$918,824.98",$nan,$nan,"$2,932.73","$3,067.16"
93392,18872,80440,zip,CO,CO,Fairplay,"Denver-Aurora-Lakewood, CO","$410,018.04","$489,389.41","$583,593.88","$572,462.82",,,,
93393,20556,80442,zip,CO,CO,Nederland,,"$686,763.69","$858,602.68","$1,063,545.73","$1,061,585.72",,,,
93394,14187,80443,zip,CO,CO,Frisco,"Breckenridge, CO","$896,919.38","$1,093,438.20","$1,354,841.91","$1,255,254.82",,,,
93395,31358,80444,zip,CO,CO,Idaho Springs,"Denver-Aurora-Lakewood, CO","$438,927.69","$494,482.26","$555,984.95","$561,797.46",,,,
93396,12019,80446,zip,CO,CO,Granby,,"$538,423.63","$693,356.05","$854,324.30","$844,601.20",,,,
93397,20908,80447,zip,CO,CO,Grand Lake,,"$517,903.24","$653,248.09","$755,806.48","$736,887.54",,,,
93398,24659,80448,zip,CO,CO,Bailey,"Denver-Aurora-Lakewood, CO","$423,652.44","$500,887.22","$604,303.95","$603,938.95",,,,
93399,21701,80449,zip,CO,CO,Hartsel,"Denver-Aurora-Lakewood, CO","$302,380.63","$366,534.62","$449,796.26","$438,369.39",,,,
93400,28857,80451,zip,CO,CO,Hot Sulphur Springs,,"$332,721.40","$405,623.50","$463,580.69","$471,641.33",,,,
93401,12991,80452,zip,CO,CO,Idaho Springs,"Denver-Aurora-Lakewood, CO","$378,154.61","$437,889.28","$500,909.89","$506,419.38",,,,
93402,39809,80453,zip,CO,CO,Idledale,"Denver-Aurora-Lakewood, CO","$482,600.20","$549,163.32","$594,201.98","$569,521.60",,,,
93403,24589,80454,zip,CO,CO,Morrison,"Denver-Aurora-Lakewood, CO","$580,436.13","$656,789.78","$714,318.66","$685,767.40",,,,
93404,28344,80455,zip,CO,CO,Jamestown,"Boulder, CO","$458,018.16","$525,668.02","$586,859.19","$581,155.85",,,,
93405,28329,80456,zip,CO,CO,Jefferson,"Denver-Aurora-Lakewood, CO","$332,513.74","$396,686.30","$469,079.88","$452,656.06",,,,
93406,28255,80457,zip,CO,CO,Morrison,"Denver-Aurora-Lakewood, CO","$415,485.54","$469,448.02","$512,585.36","$503,556.98",,,,
93407,16444,80459,zip,CO,CO,Kremmling,,"$349,125.81","$423,559.38","$482,733.68","$483,044.50",,,,
93408,11407,80461,zip,CO,CO,Leadville,,"$307,395.04","$374,145.42","$443,902.20","$449,315.65",$nan,$nan,$nan,"$1,470.10"
93410,6348,80465,zip,CO,CO,Morrison,"Denver-Aurora-Lakewood, CO","$570,655.55","$645,107.90","$702,294.46","$682,015.81",,,,
93411,14761,80466,zip,CO,CO,,"Boulder, CO","$527,264.04","$596,829.97","$675,956.27","$662,608.74",,,,
93412,18991,80467,zip,CO,CO,Oak Creek,"Steamboat Springs, CO","$421,685.89","$525,149.65","$645,991.38","$659,906.71",,,,
93413,26248,80468,zip,CO,CO,Parshall,,"$512,357.98","$621,004.07","$697,861.54","$659,774.63",,,,
93414,39809,80469,zip,CO,CO,Oak Creek,"Steamboat Springs, CO","$236,133.70","$287,792.07","$331,840.17","$339,164.91",,,,
93415,15252,80470,zip,CO,CO,Pine,"Denver-Aurora-Lakewood, CO","$516,734.85","$606,695.23","$689,487.14","$674,966.08",,,,
93418,26229,80474,zip,CO,CO,,"Denver-Aurora-Lakewood, CO","$412,169.49","$473,694.60","$539,946.85","$533,819.51",,,,
93419,30907,80475,zip,CO,CO,Bailey,"Denver-Aurora-Lakewood, CO","$421,962.76","$492,437.64","$546,703.82","$533,700.93",,,,
93420,32156,80476,zip,CO,CO,Silver Plume,"Denver-Aurora-Lakewood, CO","$298,288.26","$344,162.97","$379,639.13","$384,481.14",,,,
93422,24421,80478,zip,CO,CO,Tabernash,,"$623,787.14","$800,304.67","$923,858.67","$860,719.94",,,,
93424,21417,80480,zip,CO,CO,Walden,,"$167,493.73","$194,303.79","$190,810.44","$210,247.80",,,,
93425,27490,80481,zip,CO,CO,Ward,"Boulder, CO","$391,615.18","$445,282.47","$503,128.39","$495,892.34",,,,
93426,27994,80482,zip,CO,CO,Winter Park,,"$751,845.75","$934,499.70","$1,174,091.06","$1,173,937.81",,,,
93427,30372,80483,zip,CO,CO,Phippsburg,"Steamboat Springs, CO","$318,739.74","$375,054.29","$433,886.51","$431,801.16",,,,
93428,6862,80487,zip,CO,CO,Steamboat Springs,"Steamboat Springs, CO","$852,807.41","$1,131,049.84","$1,441,808.57","$1,416,864.06",$nan,$nan,$nan,"$3,750.00"
93431,11070,80498,zip,CO,CO,Silverthorne,"Breckenridge, CO","$811,820.41","$1,025,190.91","$1,261,794.86","$1,167,152.83",$nan,$nan,$nan,"$2,933.33"
93432,1378,80501,zip,CO,CO,Longmont,"Boulder, CO","$428,524.96","$473,065.60","$515,914.85","$509,594.86","$1,480.69","$1,594.49","$1,762.66","$1,793.32"
93434,2453,80503,zip,CO,CO,Longmont,"Boulder, CO","$633,537.59","$710,447.56","$795,742.11","$780,848.15","$1,604.76","$1,778.99","$1,932.97","$1,963.37"
93435,533,80504,zip,CO,CO,Longmont,"Greeley, CO","$484,520.31","$548,871.41","$611,247.13","$603,038.24","$1,762.25","$1,891.80","$2,062.59","$2,119.64"
93436,28992,80510,zip,CO,CO,Allenspark,"Boulder, CO","$379,849.25","$438,422.52","$491,744.04","$493,053.00",,,,
93438,19286,80512,zip,CO,CO,Bellvue,"Fort Collins, CO","$428,241.23","$494,981.99","$559,124.46","$552,311.77",,,,
93439,7677,80513,zip,CO,CO,Berthoud,"Fort Collins, CO","$448,981.44","$514,052.72","$596,237.95","$603,834.62",$nan,$nan,$nan,"$2,281.81"
93440,12795,80514,zip,CO,CO,Dacono,"Greeley, CO","$371,691.73","$420,090.77","$486,523.61","$490,772.60",,,,
93441,23563,80515,zip,CO,CO,Drake,"Fort Collins, CO","$353,783.08","$404,761.61","$460,529.24","$462,837.50",,,,
93442,3483,80516,zip,CO,CO,Erie,"Greeley, CO","$580,702.27","$665,205.92","$762,010.84","$744,534.38",$nan,"$2,702.18","$2,904.84","$2,906.06"
93443,9778,80517,zip,CO,CO,Estes Park,"Fort Collins, CO","$583,824.10","$670,881.18","$775,939.74","$785,231.71",,,,
93444,21000,80520,zip,CO,CO,Firestone,"Greeley, CO","$379,525.30","$413,271.00","$450,479.36","$449,836.80",,,,
93445,2497,80521,zip,CO,CO,Fort Collins,"Fort Collins, CO","$455,914.74","$497,122.17","$549,390.00","$543,437.20","$1,551.70","$1,691.62","$1,829.07","$1,921.10"
93448,1689,80524,zip,CO,CO,Fort Collins,"Fort Collins, CO","$468,141.30","$522,969.60","$596,692.58","$598,672.73","$1,687.77","$1,808.67","$1,991.68","$2,066.90"
93449,548,80525,zip,CO,CO,Fort Collins,"Fort Collins, CO","$504,242.94","$549,933.83","$609,444.74","$606,251.75","$1,450.63","$1,538.94","$1,686.60","$1,754.45"
93450,1388,80526,zip,CO,CO,Fort Collins,"Fort Collins, CO","$461,409.65","$505,019.86","$553,554.35","$549,957.43","$1,504.43","$1,601.69","$1,762.20","$1,844.24"
93452,4802,80528,zip,CO,CO,Fort Collins,"Fort Collins, CO","$568,310.19","$636,629.97","$723,861.03","$724,039.55","$1,621.53","$1,736.65","$1,945.77","$2,018.13"
93453,13657,80530,zip,CO,CO,Frederick,"Greeley, CO","$393,849.16","$450,310.59","$511,907.10","$505,048.49",,,,
93454,29645,80532,zip,CO,CO,Drake,"Fort Collins, CO","$425,463.87","$491,232.72","$546,323.33","$546,990.08",,,,
93456,6721,80534,zip,CO,CO,Johnstown,"Greeley, CO","$436,474.32","$486,289.66","$535,364.99","$525,227.25",$nan,$nan,$nan,"$2,579.45"
93457,17593,80535,zip,CO,CO,Laporte,"Fort Collins, CO","$441,688.76","$494,970.76","$554,500.08","$548,684.95",,,,
93458,19621,80536,zip,CO,CO,Livermore,"Fort Collins, CO","$443,788.05","$530,383.04","$619,165.95","$600,848.63",,,,
93459,1275,80537,zip,CO,CO,Loveland,"Fort Collins, CO","$408,022.56","$454,911.30","$505,044.23","$500,652.47","$1,312.33","$1,433.19","$1,593.61","$1,621.63"
93460,967,80538,zip,CO,CO,Loveland,"Fort Collins, CO","$422,077.17","$470,557.43","$521,528.54","$515,500.78","$1,556.25","$1,686.16","$1,885.71","$1,943.58"
93462,13798,80540,zip,CO,CO,Lyons,"Boulder, CO","$584,919.04","$679,733.02","$771,806.76","$761,823.49",,,,
93464,16972,80542,zip,CO,CO,Mead,"Greeley, CO","$464,888.69","$516,139.09","$575,261.59","$566,050.46",,,,
93465,10805,80543,zip,CO,CO,Milliken,"Greeley, CO","$352,022.38","$401,352.98","$450,363.11","$445,812.49",,,,
93467,21821,80545,zip,CO,CO,Red Feather Lakes,"Fort Collins, CO","$307,415.76","$360,995.48","$431,230.37","$428,773.20",,,,
93469,18458,80547,zip,CO,CO,Timnath,"Fort Collins, CO","$543,179.62","$617,517.13","$716,351.02","$714,783.74",$nan,$nan,$nan,"$2,200.27"
93470,10063,80549,zip,CO,CO,Wellington,"Fort Collins, CO","$373,611.74","$426,391.19","$487,838.08","$481,168.49",$nan,$nan,$nan,"$2,387.50"
93471,2790,80550,zip,CO,CO,Windsor,"Greeley, CO","$434,502.11","$491,481.45","$563,640.23","$560,799.48","$2,041.73","$2,210.46","$2,422.73","$2,513.60"
93474,1753,80601,zip,CO,CO,Brighton,"Denver-Aurora-Lakewood, CO","$411,393.45","$465,183.54","$520,504.98","$511,055.94","$1,624.93","$1,788.02","$1,943.30","$1,942.29"
93475,2347,80602,zip,CO,CO,Thornton,"Denver-Aurora-Lakewood, CO","$535,505.17","$608,381.75","$683,164.52","$667,001.70","$2,288.75","$2,458.13","$2,672.41","$2,821.92"
93476,8412,80603,zip,CO,CO,Lochbuie,"Greeley, CO","$407,309.22","$467,477.23","$529,366.27","$509,801.72",,,,
93477,15263,80610,zip,CO,CO,Ault,"Greeley, CO","$337,386.48","$386,985.56","$434,965.13","$435,615.17",,,,
93478,23181,80611,zip,CO,CO,Briggsdale,"Greeley, CO","$380,879.77","$488,253.19","$574,205.42","$553,759.83",,,,
93479,23351,80612,zip,CO,CO,Nunn,"Greeley, CO","$432,238.09","$535,327.39","$607,935.76","$601,099.40",,,,
93481,10350,80615,zip,CO,CO,Eaton,"Greeley, CO","$400,557.22","$447,611.81","$501,720.87","$500,660.63",,,,
93482,5707,80620,zip,CO,CO,Evans,"Greeley, CO","$329,503.96","$362,888.43","$399,871.58","$393,747.87",$nan,"$1,502.34","$1,653.34","$1,722.88"
93483,7528,80621,zip,CO,CO,Fort Lupton,"Greeley, CO","$360,552.33","$407,579.52","$455,310.86","$459,708.87",,,,
93485,39809,80623,zip,CO,CO,Platteville,"Greeley, CO","$289,338.56","$321,082.69","$353,291.25","$357,490.37",,,,
93486,27597,80624,zip,CO,CO,Gill,"Greeley, CO","$431,463.94","$514,673.02","$574,987.66","$573,519.41",,,,
93487,558,80631,zip,CO,CO,Greeley,"Greeley, CO","$298,068.49","$331,966.92","$365,873.84","$362,081.22","$1,078.80","$1,132.90","$1,236.11","$1,317.31"
93490,523,80634,zip,CO,CO,Greeley,"Greeley, CO","$367,534.90","$409,118.06","$451,773.30","$448,614.56","$1,333.89","$1,428.92","$1,571.06","$1,644.79"
93493,8103,80640,zip,CO,CO,Commerce City,"Denver-Aurora-Lakewood, CO","$439,673.79","$494,153.35","$549,795.93","$536,204.19",,,,
93494,14453,80642,zip,CO,CO,Hudson,"Greeley, CO","$500,450.03","$585,667.79","$665,559.54","$663,426.07",,,,
93495,13125,80643,zip,CO,CO,Keenesburg,"Greeley, CO","$362,586.19","$425,720.19","$482,732.06","$476,507.40",,,,
93496,16054,80644,zip,CO,CO,Kersey,"Greeley, CO","$365,782.81","$422,328.15","$465,116.09","$465,877.44",,,,
93497,12389,80645,zip,CO,CO,La Salle,"Greeley, CO","$340,717.71","$385,156.65","$423,642.41","$427,773.13",,,,
93499,21172,80648,zip,CO,CO,Nunn,"Greeley, CO","$412,156.21","$506,058.33","$577,867.98","$586,985.86",,,,
93500,23717,80649,zip,CO,CO,Briggsdale,"Greeley, CO",$nan,$nan,"$437,390.70","$453,143.41",,,,
93501,20245,80650,zip,CO,CO,Pierce,"Greeley, CO","$354,173.41","$399,885.83","$447,694.79","$451,985.99",,,,
93502,12927,80651,zip,CO,CO,Platteville,"Greeley, CO","$389,547.77","$446,752.06","$500,882.38","$504,090.51",,,,
93503,27842,80652,zip,CO,CO,Roggen,"Greeley, CO","$394,815.71","$496,096.70","$576,100.79","$587,541.38",,,,
93504,24023,80653,zip,CO,CO,Weldona,"Fort Morgan, CO","$268,810.01","$314,768.30","$369,816.51","$377,967.53",,,,
93505,17248,80654,zip,CO,CO,Wiggins,"Fort Morgan, CO","$314,232.59","$369,149.00","$424,233.11","$429,984.42",,,,
93506,6844,80701,zip,CO,CO,Fort Morgan,"Fort Morgan, CO","$246,628.86","$282,583.47","$322,712.99","$323,350.18",,,,
93507,39809,80705,zip,CO,CO,Log Lane Village,"Fort Morgan, CO","$148,891.63","$166,733.51","$190,092.56","$188,077.77",,,,
93508,16536,80720,zip,CO,CO,Akron,,"$173,053.79","$199,652.05","$222,143.50","$231,332.78",,,,
93510,28046,80722,zip,CO,CO,Atwood,"Sterling, CO","$226,149.94","$267,338.39","$311,403.06","$316,471.54",,,,
93511,11656,80723,zip,CO,CO,Brush,"Fort Morgan, CO","$227,526.22","$258,312.57","$294,239.99","$296,543.50",,,,
93512,30075,80726,zip,CO,CO,Crook,"Sterling, CO","$198,588.02","$256,894.33","$303,584.04","$286,882.80",,,,
93513,29118,80727,zip,CO,CO,Yuma,,$nan,$nan,"$163,289.30","$171,594.93",,,,
93514,22857,80728,zip,CO,CO,Fleming,"Sterling, CO","$180,954.47","$222,381.97","$269,231.06","$268,552.68",,,,
93515,26689,80729,zip,CO,CO,Grover,"Greeley, CO","$198,277.40","$288,166.14","$368,542.71","$358,743.97",,,,
93516,21376,80731,zip,CO,CO,,,"$192,634.05","$215,027.90","$249,361.80","$258,210.51",,,,
93518,30341,80733,zip,CO,CO,Hillrose,"Fort Morgan, CO","$199,030.85","$237,477.19","$269,451.35","$279,275.61",,,,
93519,15461,80734,zip,CO,CO,Holyoke,,"$205,482.45","$229,728.50","$251,180.92","$257,057.29",,,,
93520,29160,80735,zip,CO,CO,Idalia,,$nan,$nan,"$262,707.70","$272,669.45",,,,
93521,26911,80736,zip,CO,CO,Iliff,"Sterling, CO","$215,736.48","$260,157.33","$289,167.37","$277,867.50",,,,
93522,19756,80737,zip,CO,CO,Julesburg,,"$105,715.07","$118,635.88","$140,262.77","$146,393.26",,,,
93524,25826,80741,zip,CO,CO,Merino,"Sterling, CO","$216,499.98","$256,211.43","$304,633.76","$293,273.25",,,,
93526,23290,80743,zip,CO,CO,Otis,,"$153,767.56","$185,341.72","$212,914.48","$222,757.91",,,,
93527,29785,80744,zip,CO,CO,Ovid,,"$78,045.55","$90,815.57","$107,336.39","$111,925.85",,,,
93530,27816,80747,zip,CO,CO,Otis,"Sterling, CO","$155,797.44","$191,349.54","$224,696.57","$227,526.87",,,,
93531,28663,80749,zip,CO,CO,Sedgwick,,$nan,"$109,705.68","$127,205.91","$132,135.09",,,,
93532,29693,80750,zip,CO,CO,Snyder,"Fort Morgan, CO","$240,106.58","$304,435.76","$373,904.68","$373,665.19",,,,
93533,6885,80751,zip,CO,CO,Sterling,"Sterling, CO","$185,173.77","$209,909.94","$237,866.55","$241,202.58",,,,
93537,15458,80758,zip,CO,CO,Wray,,"$177,833.29","$202,246.01","$218,266.75","$235,017.00",,,,
93538,13268,80759,zip,CO,CO,Yuma,,"$174,417.33","$199,298.46","$215,381.19","$228,061.89",,,,
93540,27737,80802,zip,CO,CO,Arapahoe,,"$115,977.27","$176,926.83","$228,129.56","$236,250.73",,,,
93542,28570,80805,zip,CO,CO,Bethune,,$nan,$nan,"$271,847.10","$272,323.33",,,,
93543,13979,80807,zip,CO,CO,Burlington,,"$173,271.94","$210,197.37","$238,925.84","$247,097.88",,,,
93544,12832,80808,zip,CO,CO,Calhan,"Colorado Springs, CO","$345,085.19","$414,603.89","$462,699.25","$450,552.10",,,,
93545,20560,80809,zip,CO,CO,Cascade,"Colorado Springs, CO","$402,335.44","$453,796.27","$496,780.67","$493,303.97",,,,
93546,28226,80810,zip,CO,CO,Cheyenne Wells,,"$124,966.38","$156,752.79","$183,659.65","$187,858.89",,,,
93548,20475,80813,zip,CO,CO,Cripple Creek,"Colorado Springs, CO","$254,730.14","$304,640.11","$343,863.44","$339,915.15",,,,
93549,15516,80814,zip,CO,CO,Divide,"Colorado Springs, CO","$387,844.97","$453,923.21","$508,818.04","$500,716.51",,,,
93550,27861,80815,zip,CO,CO,Flagler,,"$142,786.88","$183,640.79","$210,240.16","$222,993.77",,,,
93551,12223,80816,zip,CO,CO,Divide,"Colorado Springs, CO","$337,768.34","$403,870.02","$455,579.51","$447,937.22",,,,
93552,2228,80817,zip,CO,CO,Fountain,"Colorado Springs, CO","$324,203.87","$374,025.67","$416,575.42","$403,130.80","$1,488.85","$1,645.15","$1,812.52","$1,844.21"
93554,28242,80819,zip,CO,CO,Green Mountain Falls,"Colorado Springs, CO","$218,350.51","$349,476.93","$390,923.78","$389,379.82",,,,
93555,24735,80820,zip,CO,CO,Guffey,"Denver-Aurora-Lakewood, CO","$384,528.16","$462,540.58","$545,665.90","$524,857.19",,,,
